MD,INC,AZ,TVD
m,deg,deg,m
1118.7684,6.00000028,11.00000013,1114.360968
1118.9208,6.00000028,11.00000013,1114.512533
1119.0732,6.00000028,11.00000013,1114.664099
1119.2256,6.00000028,11.00000013,1114.815664
1119.378,6.00000028,11.00000013,1114.967229
1119.5304,6.00000028,11.00000013,1115.118794
1119.6828,6.00000028,11.00000013,1115.270359
1119.8352,6.00000028,11.00000013,1115.421924
1119.9876,6.00000028,11.00000013,1115.573489
1120.14,6.00000028,11.00000013,1115.725054
1120.2924,6.00000028,11.00000013,1115.87662
1120.4448,6.00000028,11.00000013,1116.028185
1120.5972,6.00000028,11.00000013,1116.17975
1120.7496,6.00000028,11.00000013,1116.331315
1120.902,6.00000028,11.00000013,1116.48288
1121.0544,6.00000028,11.00000013,1116.634445
1121.2068,6.00000028,11.00000013,1116.78601
1121.3592,6.00000028,11.00000013,1116.937576
1121.5116,6.00000028,11.00000013,1117.089141
1121.664,6.00000028,11.00000013,1117.240706
1121.8164,6.00000028,11.00000013,1117.392271
1121.9688,6.00000028,11.00000013,1117.543836
1122.1212,6.00000028,11.00000013,1117.695401
1122.2736,6.00000028,11.00000013,1117.846966
1122.426,6.00000028,11.00000013,1117.998532
1122.5784,6.00000028,11.00000013,1118.150097
1122.7308,6.00000028,11.00000013,1118.301662
1122.8832,6.00000028,11.00000013,1118.453227
1123.0356,6.00000028,11.00000013,1118.604792
1123.188,6.00000028,11.00000013,1118.756357
1123.3404,6.00000028,11.00000013,1118.907922
1123.4928,6.00000028,11.00000013,1119.059487
1123.6452,6.00000028,11.00000013,1119.211053
1123.7976,6.00000028,11.00000013,1119.362618
1123.95,6.00000028,11.00000013,1119.514183
1124.1024,6.00000028,11.00000013,1119.665748
1124.2548,6.00000028,11.00000013,1119.817313
1124.4072,6.00000028,11.00000013,1119.968878
1124.5596,6.00000028,11.00000013,1120.120443
1124.712,6.00000028,11.00000013,1120.272009
1124.8644,6.00000028,11.00000013,1120.423574
1125.0168,6.00000028,11.00000013,1120.575139
1125.1692,6.00000028,11.00000013,1120.726704
1125.3216,6.00000028,11.00000013,1120.878269
1125.474,6.00000028,11.00000013,1121.029834
1125.6264,6.00000028,11.00000013,1121.181399
1125.7788,6.00000028,11.00000013,1121.332965
1125.9312,6.00000028,11.00000013,1121.48453
1126.0836,6.00000028,11.00000013,1121.636095
1126.236,6.00000028,11.00000013,1121.78766
1126.3884,6.00000028,11.00000013,1121.939225
1126.5408,6.00000028,11.00000013,1122.09079
1126.6932,6.00000028,11.00000013,1122.242355
1126.8456,6.00000028,11.00000013,1122.39392
1126.998,6.00000028,11.00000013,1122.545486
1127.1504,6.00000028,11.00000013,1122.697051
1127.3028,6.00000028,11.00000013,1122.848616
1127.4552,6.00000028,11.00000013,1123.000181
1127.6076,6.00000028,11.00000013,1123.151746
1127.76,6.00000028,11.00000013,1123.303311
1127.9124,6.00000028,11.00000013,1123.454876
1128.0648,6.00000028,11.00000013,1123.606442
1128.2172,6.00000028,11.00000013,1123.758007
1128.3696,6.00000028,11.00000013,1123.909572
1128.522,6.00000028,11.00000013,1124.061137
1128.6744,6.00000028,11.00000013,1124.212702
1128.8268,6.00000028,11.00000013,1124.364267
1128.9792,6.00000028,11.00000013,1124.515832
1129.1316,6.00000028,11.00000013,1124.667398
1129.284,6.00000028,11.00000013,1124.818963
1129.4364,6.00000028,11.00000013,1124.970528
1129.5888,6.00000028,11.00000013,1125.122093
1129.7412,6.00000028,11.00000013,1125.273658
1129.8936,6.00000028,11.00000013,1125.425223
1130.046,6.00000028,11.00000013,1125.576788
1130.1984,6.00000028,11.00000013,1125.728354
1130.3508,6.00000028,11.00000013,1125.879919
1130.5032,6.00000028,11.00000013,1126.031484
1130.6556,6.00000028,11.00000013,1126.183049
1130.808,6.00000028,11.00000013,1126.334614
1130.9604,6.00000028,11.00000013,1126.486179
1131.1128,6.00000028,11.00000013,1126.637744
1131.2652,6.00000028,11.00000013,1126.789309
1131.4176,6.00000028,11.00000013,1126.940875
1131.57,6.00000028,11.00000013,1127.09244
1131.7224,6.00000028,11.00000013,1127.244005
1131.8748,6.00000028,11.00000013,1127.39557
1132.0272,6.00000028,11.00000013,1127.547135
1132.1796,6.00000028,11.00000013,1127.6987
1132.332,6.00000028,11.00000013,1127.850265
1132.4844,6.00000028,11.00000013,1128.001831
1132.6368,6.00000028,11.00000013,1128.153396
1132.7892,6.00000028,11.00000013,1128.304961
1132.9416,6.00000028,11.00000013,1128.456526
1133.094,6.00000028,11.00000013,1128.608091
1133.2464,6.00000028,11.00000013,1128.759656
1133.3988,6.00000028,11.00000013,1128.911221
1133.5512,6.00000028,11.00000013,1129.062787
1133.7036,6.00000028,11.00000013,1129.214352
1133.856,6.00000028,11.00000013,1129.365917
1134.0084,6.00000028,11.00000013,1129.517482
1134.1608,6.00000028,11.00000013,1129.669047
1134.3132,6.00000028,11.00000013,1129.820612
1134.4656,6.00000028,11.00000013,1129.972177
1134.618,6.00000028,11.00000013,1130.123742
1134.7704,6.00000028,11.00000013,1130.275308
1134.9228,6.00000028,11.00000013,1130.426873
1135.0752,6.00000028,11.00000013,1130.578438
1135.2276,6.00000028,11.00000013,1130.730003
1135.38,6.00000028,11.00000013,1130.881568
1135.5324,6.00000028,11.00000013,1131.033133
1135.6848,6.00000028,11.00000013,1131.184698
1135.8372,6.00000028,11.00000013,1131.336264
1135.9896,6.00000028,11.00000013,1131.487829
1136.142,6.00000028,11.00000013,1131.639394
1136.2944,6.00000028,11.00000013,1131.790959
1136.4468,6.00000028,11.00000013,1131.942524
1136.5992,6.00000028,11.00000013,1132.094089
1136.7516,6.00000028,11.00000013,1132.245654
1136.904,6.00000028,11.00000013,1132.39722
1137.0564,6.00000028,11.00000013,1132.548785
1137.2088,6.00000028,11.00000013,1132.70035
1137.3612,6.00000028,11.00000013,1132.851915
1137.5136,6.00000028,11.00000013,1133.00348
1137.666,6.00000028,11.00000013,1133.155045
1137.8184,6.00000028,11.00000013,1133.30661
1137.9708,6.00000028,11.00000013,1133.458175
1138.1232,6.00000028,11.00000013,1133.609741
1138.2756,6.00000028,11.00000013,1133.761306
1138.428,6.00000028,11.00000013,1133.912871
1138.5804,6.00000028,11.00000013,1134.064436
1138.7328,6.00000028,11.00000013,1134.216001
1138.8852,6.00000028,11.00000013,1134.367566
1139.0376,6.00000028,11.00000013,1134.519131
1139.19,6.00000028,11.00000013,1134.670697
1139.3424,6.00000028,11.00000013,1134.822262
1139.4948,6.00000028,11.00000013,1134.973827
1139.6472,6.00000028,11.00000013,1135.125392
1139.7996,6.00000028,11.00000013,1135.276957
1139.952,6.00000028,11.00000013,1135.428522
1140.1044,6.002163571,11.00803213,1135.580087
1140.2568,6.00532169,11.01974666,1135.731651
1140.4092,6.008480057,11.03144892,1135.883214
1140.5616,6.011638673,11.04313892,1136.034777
1140.714,6.014797537,11.05481669,1136.186338
1140.8664,6.017956649,11.06648225,1136.337899
1141.0188,6.021116008,11.07813561,1136.489459
1141.1712,6.024275615,11.08977679,1136.641017
1141.3236,6.027435467,11.10140582,1136.792575
1141.476,6.030595566,11.1130227,1136.944132
1141.6284,6.033755911,11.12462745,1137.095689
1141.7808,6.036916502,11.1362201,1137.247244
1141.9332,6.040077337,11.14780067,1137.398798
1142.0856,6.043238417,11.15936916,1137.550352
1142.238,6.046399741,11.1709256,1137.701904
1142.3904,6.04956131,11.18247001,1137.853456
1142.5428,6.052723122,11.1940024,1138.005007
1142.6952,6.055885176,11.20552279,1138.156557
1142.8476,6.059047474,11.2170312,1138.308106
1143,6.062210014,11.22852766,1138.459654
1143.1524,6.065372796,11.24001216,1138.611202
1143.3048,6.06853582,11.25148474,1138.762748
1143.4572,6.071699085,11.26294541,1138.914293
1143.6096,6.074862591,11.27439419,1139.065838
1143.762,6.078026337,11.2858311,1139.217382
1143.9144,6.081190323,11.29725615,1139.368925
1144.0668,6.084354549,11.30866936,1139.520467
1144.2192,6.087519015,11.32007076,1139.672008
1144.3716,6.090683719,11.33146034,1139.823548
1144.524,6.093848662,11.34283815,1139.975087
1144.6764,6.097013844,11.35420418,1140.126626
1144.8288,6.100179263,11.36555846,1140.278163
1144.9812,6.10334492,11.37690101,1140.4297
1145.1336,6.106510814,11.38823185,1140.581235
1145.286,6.109676944,11.39955098,1140.73277
1145.4384,6.112843311,11.41085844,1140.884304
1145.5908,6.116009915,11.42215423,1141.035837
1145.7432,6.119176753,11.43343837,1141.187369
1145.8956,6.122343827,11.44471088,1141.338901
1146.048,6.125511136,11.45597178,1141.490431
1146.2004,6.12867868,11.46722109,1141.64196
1146.3528,6.131846458,11.47845882,1141.793489
1146.5052,6.135014469,11.48968498,1141.945016
1146.6576,6.138182715,11.5008996,1142.096543
1146.81,6.141351193,11.5121027,1142.248069
1146.9624,6.144519904,11.52329428,1142.399594
1147.1148,6.147688847,11.53447437,1142.551118
1147.2672,6.150858023,11.54564299,1142.702641
1147.4196,6.15402743,11.55680014,1142.854163
1147.572,6.157197068,11.56794586,1143.005685
1147.7244,6.160366938,11.57908015,1143.157205
1147.8768,6.163537038,11.59020302,1143.308724
1148.0292,6.166707368,11.60131451,1143.460243
1148.1816,6.169877929,11.61241462,1143.611761
1148.334,6.173048718,11.62350337,1143.763278
1148.4864,6.176219737,11.63458079,1143.914793
1148.6388,6.179390985,11.64564687,1144.066308
